"jour","mois","annee","typologie","influence","nom_poll","valeur_poll"
30,12,2022,"Urbaine","Fond","NO",20.5
31,12,2022,"Urbaine","Fond","NO",15.4
5,1,2023,"Urbaine","Fond","NO",13.8
6,1,2023,"Urbaine","Fond","NO",35.4
7,1,2023,"Urbaine","Fond","NO",13.4
8,1,2023,"Urbaine","Fond","NO",3.8
9,1,2023,"Urbaine","Fond","NO",1
10,1,2023,"Urbaine","Fond","NO",18.2
11,1,2023,"Urbaine","Fond","NO",7
12,1,2023,"Urbaine","Fond","NO",25.5
13,1,2023,"Urbaine","Fond","NO",3
14,1,2023,"Urbaine","Fond","NO",13
15,1,2023,"Urbaine","Fond","NO",1.3
16,1,2023,"Urbaine","Fond","NO",1
17,1,2023,"Urbaine","Fond","NO",0.9
18,1,2023,"Urbaine","Fond","NO",0.5
19,1,2023,"Urbaine","Fond","NO",1
20,1,2023,"Urbaine","Fond","NO",7.5
21,1,2023,"Urbaine","Fond","NO",2.5
22,1,2023,"Urbaine","Fond","NO",0.5
23,1,2023,"Urbaine","Fond","NO",1
24,1,2023,"Urbaine","Fond","NO",3.1
25,1,2023,"Urbaine","Fond","NO",6.9
26,1,2023,"Urbaine","Fond","NO",1.3
27,1,2023,"Urbaine","Fond","NO",1
28,1,2023,"Urbaine","Fond","NO",0.5
29,1,2023,"Urbaine","Fond","NO",0.4
30,1,2023,"Urbaine","Fond","NO",5.6
31,1,2023,"Urbaine","Fond","NO",13.8
1,2,2023,"Urbaine","Fond","NO",4.3
2,2,2023,"Urbaine","Fond","NO",10.8
3,2,2023,"Urbaine","Fond","NO",17.3
4,2,2023,"Urbaine","Fond","NO",5
5,2,2023,"Urbaine","Fond","NO",1.4
6,2,2023,"Urbaine","Fond","NO",6.8
7,2,2023,"Urbaine","Fond","NO",17
8,2,2023,"Urbaine","Fond","NO",11.5
9,2,2023,"Urbaine","Fond","NO",10.6
10,2,2023,"Urbaine","Fond","NO",21.7
11,2,2023,"Urbaine","Fond","NO",13.9
12,2,2023,"Urbaine","Fond","NO",7.7
13,2,2023,"Urbaine","Fond","NO",19.5
14,2,2023,"Urbaine","Fond","NO",27.6
15,2,2023,"Urbaine","Fond","NO",15.9
16,2,2023,"Urbaine","Fond","NO",9.3
17,2,2023,"Urbaine","Fond","NO",10
18,2,2023,"Urbaine","Fond","NO",6.4
19,2,2023,"Urbaine","Fond","NO",3.4
20,2,2023,"Urbaine","Fond","NO",15.6
21,2,2023,"Urbaine","Fond","NO",13.8
22,2,2023,"Urbaine","Fond","NO",1.3
23,2,2023,"Urbaine","Fond","NO",0.2
24,2,2023,"Urbaine","Fond","NO",2.6
25,2,2023,"Urbaine","Fond","NO",4
26,2,2023,"Urbaine","Fond","NO",0
27,2,2023,"Urbaine","Fond","NO",0.7
28,2,2023,"Urbaine","Fond","NO",0.3
1,3,2023,"Urbaine","Fond","NO",2.2
2,3,2023,"Urbaine","Fond","NO",0.9
3,3,2023,"Urbaine","Fond","NO",1
4,3,2023,"Urbaine","Fond","NO",1.4
5,3,2023,"Urbaine","Fond","NO",2.4
6,3,2023,"Urbaine","Fond","NO",3.3
7,3,2023,"Urbaine","Fond","NO",5.6
8,3,2023,"Urbaine","Fond","NO",12
9,3,2023,"Urbaine","Fond","NO",11.4
10,3,2023,"Urbaine","Fond","NO",0.4
11,3,2023,"Urbaine","Fond","NO",0.3
12,3,2023,"Urbaine","Fond","NO",1.9
13,3,2023,"Urbaine","Fond","NO",9.6
14,3,2023,"Urbaine","Fond","NO",0.4
15,3,2023,"Urbaine","Fond","NO",0.6
16,3,2023,"Urbaine","Fond","NO",11.9
17,3,2023,"Urbaine","Fond","NO",1.4
18,3,2023,"Urbaine","Fond","NO",0.7
19,3,2023,"Urbaine","Fond","NO",0.2
20,3,2023,"Urbaine","Fond","NO",1.3
21,3,2023,"Urbaine","Fond","NO",0.9
22,3,2023,"Urbaine","Fond","NO",6.4
23,3,2023,"Urbaine","Fond","NO",4
24,3,2023,"Urbaine","Fond","NO",0.8
25,3,2023,"Urbaine","Fond","NO",0.7
26,3,2023,"Urbaine","Fond","NO",0.1
27,3,2023,"Urbaine","Fond","NO",0.5
28,3,2023,"Urbaine","Fond","NO",9.3
29,3,2023,"Urbaine","Fond","NO",5.9
30,3,2023,"Urbaine","Fond","NO",0.8
31,3,2023,"Urbaine","Fond","NO",0.4
1,4,2023,"Urbaine","Fond","NO",0.2
2,4,2023,"Urbaine","Fond","NO",0.2
3,4,2023,"Urbaine","Fond","NO",0.7
4,4,2023,"Urbaine","Fond","NO",5.7
5,4,2023,"Urbaine","Fond","NO",2.5
6,4,2023,"Urbaine","Fond","NO",2.2
7,4,2023,"Urbaine","Fond","NO",4.2
8,4,2023,"Urbaine","Fond","NO",1.4
9,4,2023,"Urbaine","Fond","NO",0.8
10,4,2023,"Urbaine","Fond","NO",0.2
11,4,2023,"Urbaine","Fond","NO",0.4
12,4,2023,"Urbaine","Fond","NO",1.4
13,4,2023,"Urbaine","Fond","NO",0.3
14,4,2023,"Urbaine","Fond","NO",0.5
15,4,2023,"Urbaine","Fond","NO",0.3
16,4,2023,"Urbaine","Fond","NO",0.5
17,4,2023,"Urbaine","Fond","NO",2.7
18,4,2023,"Urbaine","Fond","NO",2.5
19,4,2023,"Urbaine","Fond","NO",4.2
20,4,2023,"Urbaine","Fond","NO",3.9
21,4,2023,"Urbaine","Fond","NO",1.4
22,4,2023,"Urbaine","Fond","NO",0.4
23,4,2023,"Urbaine","Fond","NO",0.5
24,4,2023,"Urbaine","Fond","NO",0.4
25,4,2023,"Urbaine","Fond","NO",0.4
26,4,2023,"Urbaine","Fond","NO",0.5
27,4,2023,"Urbaine","Fond","NO",3
28,4,2023,"Urbaine","Fond","NO",2
29,4,2023,"Urbaine","Fond","NO",0.4
30,4,2023,"Urbaine","Fond","NO",0.2
1,5,2023,"Urbaine","Fond","NO",0.2
2,5,2023,"Urbaine","Fond","NO",0.6
3,5,2023,"Urbaine","Fond","NO",2.2
4,5,2023,"Urbaine","Fond","NO",0.4
5,5,2023,"Urbaine","Fond","NO",0.4
6,5,2023,"Urbaine","Fond","NO",0.7
7,5,2023,"Urbaine","Fond","NO",0.2
8,5,2023,"Urbaine","Fond","NO",0.2
9,5,2023,"Urbaine","Fond","NO",0.7
10,5,2023,"Urbaine","Fond","NO",0.4
11,5,2023,"Urbaine","Fond","NO",0.4
12,5,2023,"Urbaine","Fond","NO",0.4
13,5,2023,"Urbaine","Fond","NO",0.3
14,5,2023,"Urbaine","Fond","NO",0.2
15,5,2023,"Urbaine","Fond","NO",0.3
16,5,2023,"Urbaine","Fond","NO",0.5
17,5,2023,"Urbaine","Fond","NO",1.1
18,5,2023,"Urbaine","Fond","NO",0.4
19,5,2023,"Urbaine","Fond","NO",0.4
20,5,2023,"Urbaine","Fond","NO",0.3
21,5,2023,"Urbaine","Fond","NO",0.3
22,5,2023,"Urbaine","Fond","NO",0.5
23,5,2023,"Urbaine","Fond","NO",0.5
24,5,2023,"Urbaine","Fond","NO",0.5
25,5,2023,"Urbaine","Fond","NO",0.4
26,5,2023,"Urbaine","Fond","NO",1.3
27,5,2023,"Urbaine","Fond","NO",0.5
28,5,2023,"Urbaine","Fond","NO",0.3
29,5,2023,"Urbaine","Fond","NO",0.4
30,5,2023,"Urbaine","Fond","NO",0.9
31,5,2023,"Urbaine","Fond","NO",0.6
1,6,2023,"Urbaine","Fond","NO",0.6
2,6,2023,"Urbaine","Fond","NO",0.8
3,6,2023,"Urbaine","Fond","NO",0.6
4,6,2023,"Urbaine","Fond","NO",0.4
5,6,2023,"Urbaine","Fond","NO",0.5
6,6,2023,"Urbaine","Fond","NO",1.4
7,6,2023,"Urbaine","Fond","NO",1.6
8,6,2023,"Urbaine","Fond","NO",1.4
9,6,2023,"Urbaine","Fond","NO",1
10,6,2023,"Urbaine","Fond","NO",0.6
11,6,2023,"Urbaine","Fond","NO",0.4
12,6,2023,"Urbaine","Fond","NO",0.7
13,6,2023,"Urbaine","Fond","NO",0.5
14,6,2023,"Urbaine","Fond","NO",0.4
15,6,2023,"Urbaine","Fond","NO",0.5
16,6,2023,"Urbaine","Fond","NO",0.9
17,6,2023,"Urbaine","Fond","NO",0.6
18,6,2023,"Urbaine","Fond","NO",0.4
19,6,2023,"Urbaine","Fond","NO",0.7
20,6,2023,"Urbaine","Fond","NO",0.7
21,6,2023,"Urbaine","Fond","NO",0.7
22,6,2023,"Urbaine","Fond","NO",0.4
23,6,2023,"Urbaine","Fond","NO",1.6
24,6,2023,"Urbaine","Fond","NO",0.6
25,6,2023,"Urbaine","Fond","NO",0.6
26,6,2023,"Urbaine","Fond","NO",0.5
27,6,2023,"Urbaine","Fond","NO",0.6
28,6,2023,"Urbaine","Fond","NO",0.5
29,6,2023,"Urbaine","Fond","NO",0.4
30,6,2023,"Urbaine","Fond","NO",0.4
1,7,2023,"Urbaine","Fond","NO",0.3
2,7,2023,"Urbaine","Fond","NO",0.3
3,7,2023,"Urbaine","Fond","NO",0.5
4,7,2023,"Urbaine","Fond","NO",0.8
5,7,2023,"Urbaine","Fond","NO",1.5
6,7,2023,"Urbaine","Fond","NO",1
7,7,2023,"Urbaine","Fond","NO",1
8,7,2023,"Urbaine","Fond","NO",0.6
9,7,2023,"Urbaine","Fond","NO",0.4
10,7,2023,"Urbaine","Fond","NO",0.7
11,7,2023,"Urbaine","Fond","NO",0.6
12,7,2023,"Urbaine","Fond","NO",0.6
13,7,2023,"Urbaine","Fond","NO",0.6
14,7,2023,"Urbaine","Fond","NO",1.4
15,7,2023,"Urbaine","Fond","NO",0.6
16,7,2023,"Urbaine","Fond","NO",0.3
17,7,2023,"Urbaine","Fond","NO",0.6
18,7,2023,"Urbaine","Fond","NO",1.7
19,7,2023,"Urbaine","Fond","NO",0.4
20,7,2023,"Urbaine","Fond","NO",0.8
21,7,2023,"Urbaine","Fond","NO",0.5
22,7,2023,"Urbaine","Fond","NO",0.5
23,7,2023,"Urbaine","Fond","NO",0.6
24,7,2023,"Urbaine","Fond","NO",0.5
25,7,2023,"Urbaine","Fond","NO",0.4
26,7,2023,"Urbaine","Fond","NO",0.6
27,7,2023,"Urbaine","Fond","NO",1.8
28,7,2023,"Urbaine","Fond","NO",0.6
29,7,2023,"Urbaine","Fond","NO",0.6
30,7,2023,"Urbaine","Fond","NO",0.3
31,7,2023,"Urbaine","Fond","NO",0.5
1,8,2023,"Urbaine","Fond","NO",0.5
2,8,2023,"Urbaine","Fond","NO",1
3,8,2023,"Urbaine","Fond","NO",0.4
4,8,2023,"Urbaine","Fond","NO",0.4
5,8,2023,"Urbaine","Fond","NO",0.4
6,8,2023,"Urbaine","Fond","NO",0.2
7,8,2023,"Urbaine","Fond","NO",0.4
8,8,2023,"Urbaine","Fond","NO",0.9
9,8,2023,"Urbaine","Fond","NO",1.5
10,8,2023,"Urbaine","Fond","NO",0.3
11,8,2023,"Urbaine","Fond","NO",1.1
12,8,2023,"Urbaine","Fond","NO",0.4
13,8,2023,"Urbaine","Fond","NO",0.6
14,8,2023,"Urbaine","Fond","NO",1
15,8,2023,"Urbaine","Fond","NO",0.4
16,8,2023,"Urbaine","Fond","NO",0.6
17,8,2023,"Urbaine","Fond","NO",0.5
18,8,2023,"Urbaine","Fond","NO",0.5
19,8,2023,"Urbaine","Fond","NO",0.4
20,8,2023,"Urbaine","Fond","NO",0.4
21,8,2023,"Urbaine","Fond","NO",0.5
22,8,2023,"Urbaine","Fond","NO",0.5
26,8,2023,"Urbaine","Fond","NO",0.7
27,8,2023,"Urbaine","Fond","NO",0.5
28,8,2023,"Urbaine","Fond","NO",0.7
29,8,2023,"Urbaine","Fond","NO",0.6
30,8,2023,"Urbaine","Fond","NO",0.8
23,8,2022,"Urbaine","Fond","NO",0.5
24,8,2022,"Urbaine","Fond","NO",0.8
25,8,2022,"Urbaine","Fond","NO",0.4
26,8,2022,"Urbaine","Fond","NO",0.5
27,8,2022,"Urbaine","Fond","NO",0.5
28,8,2022,"Urbaine","Fond","NO",0.4
29,8,2022,"Urbaine","Fond","NO",1
30,8,2022,"Urbaine","Fond","NO",3.9
31,8,2022,"Urbaine","Fond","NO",3
1,9,2022,"Urbaine","Fond","NO",1.2
2,9,2022,"Urbaine","Fond","NO",1.2
3,9,2022,"Urbaine","Fond","NO",0.8
4,9,2022,"Urbaine","Fond","NO",0.6
5,9,2022,"Urbaine","Fond","NO",0.5
6,9,2022,"Urbaine","Fond","NO",0.8
7,9,2022,"Urbaine","Fond","NO",1.6
8,9,2022,"Urbaine","Fond","NO",1.4
9,9,2022,"Urbaine","Fond","NO",2.1
10,9,2022,"Urbaine","Fond","NO",1.2
11,9,2022,"Urbaine","Fond","NO",0.7
12,9,2022,"Urbaine","Fond","NO",0.5
13,9,2022,"Urbaine","Fond","NO",0.6
14,9,2022,"Urbaine","Fond","NO",1
15,9,2022,"Urbaine","Fond","NO",1.6
16,9,2022,"Urbaine","Fond","NO",0.4
17,9,2022,"Urbaine","Fond","NO",0.4
18,9,2022,"Urbaine","Fond","NO",0.6
19,9,2022,"Urbaine","Fond","NO",1.1
20,9,2022,"Urbaine","Fond","NO",1.1
21,9,2022,"Urbaine","Fond","NO",0.9
6,10,2022,"Urbaine","Fond","NO",0.9
24,10,2022,"Urbaine","Fond","NO",1.6
18,11,2022,"Urbaine","Fond","NO",0.5
13,12,2022,"Urbaine","Fond","NO",8.6
13,1,2023,"Urbaine","Fond","NO",6.9
7,2,2023,"Urbaine","Fond","NO",1.3
4,3,2023,"Urbaine","Fond","NO",1.7
17,3,2023,"Urbaine","Fond","NO",0.5
4,4,2023,"Urbaine","Fond","NO",1.8
29,4,2023,"Urbaine","Fond","NO",0.9
24,5,2023,"Urbaine","Fond","NO",0.8
6,6,2023,"Urbaine","Fond","NO",1.3
24,6,2023,"Urbaine","Fond","NO",0.7
19,7,2023,"Urbaine","Fond","NO",0.6
13,8,2023,"Urbaine","Fond","NO",0.6
23,8,2022,"Urbaine","Trafic","NO",13.6
24,8,2022,"Urbaine","Trafic","NO",30.9
25,8,2022,"Urbaine","Trafic","NO",8
26,8,2022,"Urbaine","Trafic","NO",6.7
27,8,2022,"Urbaine","Trafic","NO",10
28,8,2022,"Urbaine","Trafic","NO",16.2
29,8,2022,"Urbaine","Trafic","NO",25
30,8,2022,"Urbaine","Trafic","NO",27.5
31,8,2022,"Urbaine","Trafic","NO",9.3
1,9,2022,"Urbaine","Trafic","NO",12.8
2,9,2022,"Urbaine","Trafic","NO",12.9
3,9,2022,"Urbaine","Trafic","NO",20.3
4,9,2022,"Urbaine","Trafic","NO",9.3
5,9,2022,"Urbaine","Trafic","NO",25.2
6,9,2022,"Urbaine","Trafic","NO",26.6
7,9,2022,"Urbaine","Trafic","NO",13.2
8,9,2022,"Urbaine","Trafic","NO",30
9,9,2022,"Urbaine","Trafic","NO",28.2
10,9,2022,"Urbaine","Trafic","NO",24.7
11,9,2022,"Urbaine","Trafic","NO",18.3
12,9,2022,"Urbaine","Trafic","NO",20.5
13,9,2022,"Urbaine","Trafic","NO",28.5
14,9,2022,"Urbaine","Trafic","NO",34.8
15,9,2022,"Urbaine","Trafic","NO",36.8
16,9,2022,"Urbaine","Trafic","NO",10.6
17,9,2022,"Urbaine","Trafic","NO",8.2
18,9,2022,"Urbaine","Trafic","NO",19.3
19,9,2022,"Urbaine","Trafic","NO",56.4
20,9,2022,"Urbaine","Trafic","NO",47.4
21,9,2022,"Urbaine","Trafic","NO",50.9
15,11,2022,"Urbaine","Trafic","NO",59.7
12,12,2022,"Urbaine","Trafic","NO",94.4
12,1,2023,"Urbaine","Trafic","NO",137.6
29,1,2023,"Urbaine","Trafic","NO",6.9
7,2,2023,"Urbaine","Trafic","NO",53.3
7,3,2023,"Urbaine","Trafic","NO",66.6
3,4,2023,"Urbaine","Trafic","NO",6.7
15,4,2023,"Urbaine","Trafic","NO",3.1
28,4,2023,"Urbaine","Trafic","NO",21.8
26,5,2023,"Urbaine","Trafic","NO",24.3
21,6,2023,"Urbaine","Trafic","NO",18.8
8,7,2023,"Urbaine","Trafic","NO",11.9
4,8,2023,"Urbaine","Trafic","NO",5.3
23,8,2022,"Urbaine","Trafic","NO",33.2
24,8,2022,"Urbaine","Trafic","NO",13.1
25,8,2022,"Urbaine","Trafic","NO",21.8
26,8,2022,"Urbaine","Trafic","NO",27
27,8,2022,"Urbaine","Trafic","NO",20.7
28,8,2022,"Urbaine","Trafic","NO",14.4
29,8,2022,"Urbaine","Trafic","NO",5.3
30,8,2022,"Urbaine","Trafic","NO",31.4
31,8,2022,"Urbaine","Trafic","NO",32.2
1,9,2022,"Urbaine","Trafic","NO",27.3
2,9,2022,"Urbaine","Trafic","NO",28.7
3,9,2022,"Urbaine","Trafic","NO",13.2
4,9,2022,"Urbaine","Trafic","NO",2.3
5,9,2022,"Urbaine","Trafic","NO",2.8
6,9,2022,"Urbaine","Trafic","NO",24.6
7,9,2022,"Urbaine","Trafic","NO",27.1
8,9,2022,"Urbaine","Trafic","NO",28.1
9,9,2022,"Urbaine","Trafic","NO",34.2
10,9,2022,"Urbaine","Trafic","NO",29.7
11,9,2022,"Urbaine","Trafic","NO",11.8
12,9,2022,"Urbaine","Trafic","NO",2.9
13,9,2022,"Urbaine","Trafic","NO",3.5
14,9,2022,"Urbaine","Trafic","NO",8.9
15,9,2022,"Urbaine","Trafic","NO",30.7
16,9,2022,"Urbaine","Trafic","NO",28.8
17,9,2022,"Urbaine","Trafic","NO",30.2
18,9,2022,"Urbaine","Trafic","NO",42.9
19,9,2022,"Urbaine","Trafic","NO",41.8
20,9,2022,"Urbaine","Trafic","NO",38.3
21,9,2022,"Urbaine","Trafic","NO",34
22,9,2022,"Urbaine","Trafic","NO",25.2
23,9,2022,"Urbaine","Trafic","NO",14.2
24,9,2022,"Urbaine","Trafic","NO",24.1
25,9,2022,"Urbaine","Trafic","NO",26.9
26,9,2022,"Urbaine","Trafic","NO",26.7
27,9,2022,"Urbaine","Trafic","NO",28.4
28,9,2022,"Urbaine","Trafic","NO",25.4
29,9,2022,"Urbaine","Trafic","NO",36.8
30,9,2022,"Urbaine","Trafic","NO",46.4
1,10,2022,"Urbaine","Trafic","NO",31.8
2,10,2022,"Urbaine","Trafic","NO",39.3
6,10,2022,"Urbaine","Trafic","NO",42.7
7,10,2022,"Urbaine","Trafic","NO",38.6
8,10,2022,"Urbaine","Trafic","NO",50.6
9,10,2022,"Urbaine","Trafic","NO",17.2
10,10,2022,"Urbaine","Trafic","NO",6.4
11,10,2022,"Urbaine","Trafic","NO",41
12,10,2022,"Urbaine","Trafic","NO",41.3
13,10,2022,"Urbaine","Trafic","NO",39
14,10,2022,"Urbaine","Trafic","NO",56.1
15,10,2022,"Urbaine","Trafic","NO",21.8
16,10,2022,"Urbaine","Trafic","NO",3.6
17,10,2022,"Urbaine","Trafic","NO",4
18,10,2022,"Urbaine","Trafic","NO",4.1
19,10,2022,"Urbaine","Trafic","NO",4.3
20,10,2022,"Urbaine","Trafic","NO",9.3
21,10,2022,"Urbaine","Trafic","NO",37.3
22,10,2022,"Urbaine","Trafic","NO",11.7
23,10,2022,"Urbaine","Trafic","NO",7.9
24,10,2022,"Urbaine","Trafic","NO",62.6
25,10,2022,"Urbaine","Trafic","NO",29.3
26,10,2022,"Urbaine","Trafic","NO",17.8
27,10,2022,"Urbaine","Trafic","NO",4.4
28,10,2022,"Urbaine","Trafic","NO",4.1
29,10,2022,"Urbaine","Trafic","NO",3.5
30,10,2022,"Urbaine","Trafic","NO",3.9
31,10,2022,"Urbaine","Trafic","NO",22.2
1,11,2022,"Urbaine","Trafic","NO",28.2
2,11,2022,"Urbaine","Trafic","NO",40.8
3,11,2022,"Urbaine","Trafic","NO",17.3
4,11,2022,"Urbaine","Trafic","NO",26.5
5,11,2022,"Urbaine","Trafic","NO",71.6
6,11,2022,"Urbaine","Trafic","NO",40.8
7,11,2022,"Urbaine","Trafic","NO",23.4
8,11,2022,"Urbaine","Trafic","NO",25.3
9,11,2022,"Urbaine","Trafic","NO",49.6
10,11,2022,"Urbaine","Trafic","NO",86.3
11,11,2022,"Urbaine","Trafic","NO",22.1
12,11,2022,"Urbaine","Trafic","NO",4.6
13,11,2022,"Urbaine","Trafic","NO",19.1
14,11,2022,"Urbaine","Trafic","NO",26.7
15,11,2022,"Urbaine","Trafic","NO",14.2
16,11,2022,"Urbaine","Trafic","NO",23.1
17,11,2022,"Urbaine","Trafic","NO",33.9
18,11,2022,"Urbaine","Trafic","NO",43.6
19,11,2022,"Urbaine","Trafic","NO",35.6
20,11,2022,"Urbaine","Trafic","NO",23.4
21,11,2022,"Urbaine","Trafic","NO",18.6
22,11,2022,"Urbaine","Trafic","NO",35.8
23,11,2022,"Urbaine","Trafic","NO",33.8
24,11,2022,"Urbaine","Trafic","NO",65.1
25,11,2022,"Urbaine","Trafic","NO",52.6
26,11,2022,"Urbaine","Trafic","NO",76.4
27,11,2022,"Urbaine","Trafic","NO",27.2
28,11,2022,"Urbaine","Trafic","NO",32.6
29,11,2022,"Urbaine","Trafic","NO",66
30,11,2022,"Urbaine","Trafic","NO",46.4
1,12,2022,"Urbaine","Trafic","NO",63.6
2,12,2022,"Urbaine","Trafic","NO",60.7
3,12,2022,"Urbaine","Trafic","NO",56.1
4,12,2022,"Urbaine","Trafic","NO",43.9
5,12,2022,"Urbaine","Trafic","NO",44.2
6,12,2022,"Urbaine","Trafic","NO",114.9
7,12,2022,"Urbaine","Trafic","NO",137.2
8,12,2022,"Urbaine","Trafic","NO",12.7
9,12,2022,"Urbaine","Trafic","NO",65.9
10,12,2022,"Urbaine","Trafic","NO",46
11,12,2022,"Urbaine","Trafic","NO",77.8
12,12,2022,"Urbaine","Trafic","NO",76.5
13,12,2022,"Urbaine","Trafic","NO",16
14,12,2022,"Urbaine","Trafic","NO",34
15,12,2022,"Urbaine","Trafic","NO",90.2
16,12,2022,"Urbaine","Trafic","NO",71.1
17,12,2022,"Urbaine","Trafic","NO",48.8
18,12,2022,"Urbaine","Trafic","NO",19
19,12,2022,"Urbaine","Trafic","NO",4.2
20,12,2022,"Urbaine","Trafic","NO",6.7
21,12,2022,"Urbaine","Trafic","NO",54.7
22,12,2022,"Urbaine","Trafic","NO",48.4
23,12,2022,"Urbaine","Trafic","NO",69.1
24,12,2022,"Urbaine","Trafic","NO",60.8
25,12,2022,"Urbaine","Trafic","NO",9.2
26,12,2022,"Urbaine","Trafic","NO",56.5
27,12,2022,"Urbaine","Trafic","NO",67.5
28,12,2022,"Urbaine","Trafic","NO",16.3
29,12,2022,"Urbaine","Trafic","NO",15
30,12,2022,"Urbaine","Trafic","NO",4.9
31,12,2022,"Urbaine","Trafic","NO",2.7
5,1,2023,"Urbaine","Trafic","NO",91.2
6,1,2023,"Urbaine","Trafic","NO",46.4
7,1,2023,"Urbaine","Trafic","NO",4.6
8,1,2023,"Urbaine","Trafic","NO",16
9,1,2023,"Urbaine","Trafic","NO",27.4
10,1,2023,"Urbaine","Trafic","NO",41.3
11,1,2023,"Urbaine","Trafic","NO",61.9
12,1,2023,"Urbaine","Trafic","NO",100.1
13,1,2023,"Urbaine","Trafic","NO",52.6
14,1,2023,"Urbaine","Trafic","NO",27.7
15,1,2023,"Urbaine","Trafic","NO",24.2
16,1,2023,"Urbaine","Trafic","NO",24.4
17,1,2023,"Urbaine","Trafic","NO",23.6
18,1,2023,"Urbaine","Trafic","NO",30
19,1,2023,"Urbaine","Trafic","NO",27.9
20,1,2023,"Urbaine","Trafic","NO",53.2
21,1,2023,"Urbaine","Trafic","NO",26.8
22,1,2023,"Urbaine","Trafic","NO",22.4
23,1,2023,"Urbaine","Trafic","NO",39.4
24,1,2023,"Urbaine","Trafic","NO",84.4
25,1,2023,"Urbaine","Trafic","NO",65.6
26,1,2023,"Urbaine","Trafic","NO",39
27,1,2023,"Urbaine","Trafic","NO",36.9
28,1,2023,"Urbaine","Trafic","NO",30.2
29,1,2023,"Urbaine","Trafic","NO",37.5
30,1,2023,"Urbaine","Trafic","NO",47.4
31,1,2023,"Urbaine","Trafic","NO",52.1
1,2,2023,"Urbaine","Trafic","NO",48.4
2,2,2023,"Urbaine","Trafic","NO",61.7
3,2,2023,"Urbaine","Trafic","NO",63.7
4,2,2023,"Urbaine","Trafic","NO",47.6
5,2,2023,"Urbaine","Trafic","NO",21.3
6,2,2023,"Urbaine","Trafic","NO",73.6
7,2,2023,"Urbaine","Trafic","NO",13.8
8,2,2023,"Urbaine","Trafic","NO",45.8
9,2,2023,"Urbaine","Trafic","NO",80.1
10,2,2023,"Urbaine","Trafic","NO",67.3
11,2,2023,"Urbaine","Trafic","NO",17.3
12,2,2023,"Urbaine","Trafic","NO",4.8
13,2,2023,"Urbaine","Trafic","NO",34.2
14,2,2023,"Urbaine","Trafic","NO",2.1
15,2,2023,"Urbaine","Trafic","NO",12.2
16,2,2023,"Urbaine","Trafic","NO",71.9
17,2,2023,"Urbaine","Trafic","NO",76.2
18,2,2023,"Urbaine","Trafic","NO",56.5
19,2,2023,"Urbaine","Trafic","NO",41.1
20,2,2023,"Urbaine","Trafic","NO",28.8
21,2,2023,"Urbaine","Trafic","NO",3.5
22,2,2023,"Urbaine","Trafic","NO",39.2
23,2,2023,"Urbaine","Trafic","NO",42.4
24,2,2023,"Urbaine","Trafic","NO",16.9
25,2,2023,"Urbaine","Trafic","NO",50.3
26,2,2023,"Urbaine","Trafic","NO",12
27,2,2023,"Urbaine","Trafic","NO",34.5
28,2,2023,"Urbaine","Trafic","NO",38.3
1,3,2023,"Urbaine","Trafic","NO",41.6
2,3,2023,"Urbaine","Trafic","NO",37.8
3,3,2023,"Urbaine","Trafic","NO",50.4
4,3,2023,"Urbaine","Trafic","NO",47.3
5,3,2023,"Urbaine","Trafic","NO",43
6,3,2023,"Urbaine","Trafic","NO",44.1
7,3,2023,"Urbaine","Trafic","NO",55.2
8,3,2023,"Urbaine","Trafic","NO",18.9
9,3,2023,"Urbaine","Trafic","NO",27.7
10,3,2023,"Urbaine","Trafic","NO",25.1
11,3,2023,"Urbaine","Trafic","NO",14.4
12,3,2023,"Urbaine","Trafic","NO",17.1
13,3,2023,"Urbaine","Trafic","NO",23.3
14,3,2023,"Urbaine","Trafic","NO",19.4
15,3,2023,"Urbaine","Trafic","NO",25.1
16,3,2023,"Urbaine","Trafic","NO",6.6
17,3,2023,"Urbaine","Trafic","NO",1.4
18,3,2023,"Urbaine","Trafic","NO",7.8
19,3,2023,"Urbaine","Trafic","NO",16.5
20,3,2023,"Urbaine","Trafic","NO",36.7
21,3,2023,"Urbaine","Trafic","NO",51.8
22,3,2023,"Urbaine","Trafic","NO",20.1
23,3,2023,"Urbaine","Trafic","NO",2.1
24,3,2023,"Urbaine","Trafic","NO",21.4
25,3,2023,"Urbaine","Trafic","NO",11.8
26,3,2023,"Urbaine","Trafic","NO",8.1
27,3,2023,"Urbaine","Trafic","NO",31
28,3,2023,"Urbaine","Trafic","NO",15.7
29,3,2023,"Urbaine","Trafic","NO",2.3
30,3,2023,"Urbaine","Trafic","NO",14.8
31,3,2023,"Urbaine","Trafic","NO",19.4
1,4,2023,"Urbaine","Trafic","NO",13.6
2,4,2023,"Urbaine","Trafic","NO",12.5
3,4,2023,"Urbaine","Trafic","NO",31.3
4,4,2023,"Urbaine","Trafic","NO",32.6
5,4,2023,"Urbaine","Trafic","NO",33.6
6,4,2023,"Urbaine","Trafic","NO",40.8
7,4,2023,"Urbaine","Trafic","NO",43.8
8,4,2023,"Urbaine","Trafic","NO",39
9,4,2023,"Urbaine","Trafic","NO",18.6
10,4,2023,"Urbaine","Trafic","NO",14.9
11,4,2023,"Urbaine","Trafic","NO",31.7
12,4,2023,"Urbaine","Trafic","NO",32.2
