"code_insee_com","nom_com","RR_med","NBJRR5_med","NBJRR1_med","NBJRR10_med","Tmin_med","Tmax_med","Tens_vap_med","Force_vent_med","Insolation_med","Rayonnement_med","niveau_vie_median_2021"
31327,"Mauran",53.5,3,8,1.5,7.35,19.4,11.3,1.9,3884,14003,21550
31328,"Mauremont",54.65,4,8,1,8.4,18.35,11.7,3,3556,13450,27240
31329,"Maurens",48.5,3,7,1,8.6,18.45,11.4,4.6,3605,15422,23940
31330,"Mauressac",51.65,3.5,8,2,8,17.2,11.55,2.8,3522.5,13496,24170
31331,"Maureville",54.65,4,8,1,8.6,18.45,11.7,3,3556,13450,26930
31332,"Mauvaisin",52.1,3,7,2,9.9,19.4,11.7,3,3556,13450,24670
31334,"Mauzac",51.7,4,8,2,8.2,18.8,11.5,3.3,3522.5,13496,25570
31336,"Mazères-sur-Salat",79.8,5,10,3,6.1,18.3,11.3,1.8,3884,14003,22380
31337,"Melles",106.45,6,7.5,4,6.6,17.8,9.9,1.6,3285,12622,17810
31338,"Menville",51.7,3,8,1,8.4,18.9,11.6,3,3834,14927,28670
31339,"Mérenvielle",51.7,3,8,1,9.9,17.7,12.2,3.2,3536.5,12600.5,28330
31340,"Mervilla",52.5,4,7,1,9.5,19.4,12.1,2.9,3982,14329.5,42970
31341,"Merville",51.7,3,8,1,8.6,19.4,12.5,2.3,3593,13187,24450
31342,"Milhas",106.45,6,7.5,4,7.8,18.8,11.3,1.8,3884,14003,21120
31344,"Miramont-de-Comminges",73,6,9,3,6.1,18.3,11.3,1.8,3884,14003,20040
31345,"Miremont",51.65,3.5,8,2,8.8,17.9,11.5,3.3,3374,13251,24160
31346,"Mirepoix-sur-Tarn",54.1,4,9,2,4.6,12.4,13,3,3239.5,12941.5,22780
31347,"Molas",59.5,4,6,2,9.4,18.1,11.7,3.6,3448.5,13400,21460
31349,"Mondavezan",53.5,3,8,1.5,7.35,19.4,11.3,1.9,3884,14003,23490
31351,"Mondonville",49.65,3,8,1,8.4,18.1,11.3,3.6,3378,12998.5,23920
31352,"Mondouzil",51.6,3,9,1,9.5,19.4,12.1,2.9,3982,14329.5,31680
31355,"Mons",52.5,4,7,1,9.5,19.4,12.1,2.9,3982,14329.5,33530
31356,"Montaigut-sur-Save",51.7,3,8,1,8.6,19.4,12.5,2.3,3593,13187,28060
31357,"Montastruc-de-Salies",64.85,4,9,2,7.8,18.8,11.3,1.8,3884,14003,20580
31358,"Montastruc-la-Conseillère",51.6,3,9,1,4.6,12.4,13,2.9,3982,14329.5,27630
31360,"Montauban-de-Luchon",73.2,4,9,2,5.45,17.9,9.9,1.6,3285,12622,21550
31361,"Montaut",51.7,4,8,2,8.2,18.8,11.5,3.3,3522.5,13496,26770
31362,"Montberaud",74.7,5,10,3,8.7,20.45,11.3,1.9,3208.5,12950,21210
31363,"Montbernard",55.3,4,8,2,7.4,18.6,11.3,1.8,3884,14003,20170
31364,"Montberon",51.6,3,9,1,4.6,12.4,11.3,3.6,3378,12998.5,27790
31365,"Montbrun-Bocage",74.7,5,10,3,7.75,19.8,11.55,2.8,3208.5,12950,16030
31366,"Montbrun-Lauragais",52.1,3,7,2,9.5,19.4,12.1,2.9,3982,14329.5,29650
31368,"Montclar-Lauragais",33.35,3,5.5,1,8.4,18.35,11.7,3,3556,13450,25080
31370,"Montégut-Bourjac",53.5,3,8,1.5,7.35,19.4,11.3,1.9,3884,14003,22740
31371,"Montégut-Lauragais",48.5,3,7,1,9.5,17.6,11.4,4.6,3605,15422,23530
31372,"Montespan",79.8,5,10,3,6.1,18.3,11.3,1.8,3884,14003,22270
31373,"Montesquieu-Guittaut",59.5,4,6,2,7.4,18.6,11.8,1.4,3448.5,13400,19250
31374,"Montesquieu-Lauragais",54.65,4,8,1,9.9,19.4,11.7,3,3556,13450,26350
31375,"Montesquieu-Volvestre",74.7,5,10,3,8,17.2,11.55,2.8,3208.5,12950,21660
31376,"Montgaillard-de-Salies",64.85,4,9,2,7.8,18.8,11.3,1.8,3884,14003,16280
31377,"Montgaillard-Lauragais",54.65,4,8,1,8.4,18.35,11.7,3,3556,13450,25880
31379,"Montgazin",51.7,4,8,2,8.2,18.8,11.5,3.3,3522.5,13496,25420
31380,"Montgeard",54.65,4,8,1,9.9,19.4,11.7,3,3556,13450,26290
31381,"Montgiscard",54.65,4,8,1,9.9,19.4,12.1,2.9,3982,14329.5,27200
31382,"Montgras",55.6,3,8,2,7.95,19.45,11.9,2.5,3664,13465,23510
31383,"Montjoire",54.1,4,9,2,4.6,12.4,12.5,2.3,3593,13187,26230
31384,"Montlaur",54.65,4,8,1,9.9,19.4,12.1,2.9,3982,14329.5,27080
31385,"Montmaurin",68.35,4,9,2,7.4,18.6,11.1,2.2,3373,13106.5,19400
31386,"Montoulieu-Saint-Bernard",79.8,5,10,3,6.1,18.3,11.3,1.8,3884,14003,23840
31387,"Montoussin",53.5,3,8,1.5,7.35,19.4,11.3,1.9,3884,14003,31410
31388,"Montpitol",44.5,3,7.5,1,8.2,20.5,13,2.9,3982,14329.5,31150
31389,"Montrabé",51.6,3,9,1,4.6,12.4,12.1,2.9,3982,14329.5,28350
31390,"Montréjeau",63.5,4,9,2,6.55,18.25,11.1,2.2,3373,13106.5,18150
31391,"Montsaunès",79.8,5,10,3,6.1,18.3,11.3,1.8,3884,14003,23740
31393,"Mourvilles-Hautes",48.5,3,7,1,9.5,17.6,11.4,4.6,3605,15422,25770
31394,"Moustajon",73.2,4,9,2,5.45,17.9,9.9,1.6,3285,12622,23970
31395,"Muret",44.85,3,8,1,8.2,18.8,11.5,3.3,3522.5,13496,22450
31396,"Nailloux",54.65,4,8,1,9.9,19.4,11.7,3,3556,13450,24210
31399,"Noé",51.7,4,8,2,8.2,18.8,11.5,3.3,3522.5,13496,23270
31401,"Noueilles",52.1,3,7,2,9.9,19.4,12.1,2.9,3982,14329.5,26290
31402,"Odars",54.65,4,8,1,9.5,19.4,12.1,2.9,3982,14329.5,30110
31403,"Ondes",60.3,4,9.5,2,8.6,19.4,12.5,2.3,3593,13187,24750
31405,"Ore",77.2,5,9,2,0.9,11.4,11.1,2.2,3373,13106.5,23420
31406,"Palaminy",53.5,3,8,1.5,7.35,19.4,11.3,1.9,3208.5,12950,22270
31407,"Paulhac",51.6,3,9,1,4.6,12.4,13,3.6,3378,12998.5,27970
31409,"Péchabou",52.5,4,7,1,9.5,19.4,12.1,2.9,3982,14329.5,29830
31410,"Pechbonnieu",51.6,3,9,1,4.6,12.4,11.3,3.6,3378,12998.5,26860
31411,"Pechbusque",52.5,4,7,1,9.5,19.4,12.1,2.9,3982,14329.5,36660
31412,"Péguilhan",55.3,4,8,2,7.4,18.6,11.8,1.4,3448.5,13400,19620
31413,"Pelleport",51.7,3,8,1,8.4,18.9,11.6,3,3834,14927,23700
31416,"Peyssies",47,3,7,2,7.6,18,11.9,2.5,3664,13465,25270
31417,"Pibrac",49.65,3,8,1,8.4,18.1,11.3,3.6,3378,12998.5,30690
31418,"Pin-Balma",52.5,4,7,1,9.5,19.4,12.1,2.9,3982,14329.5,35860
31419,"Pin-Murelet",55.6,3,8,2,7.95,19.45,11.9,2.5,3664,13465,22770
31420,"Pinsaguel",46.9,3,7,1,8.8,17.9,11.5,3.3,3374,13251,25680
31421,"Pins-Justaret",46.9,3,7,1,8.8,17.9,11.5,3.3,3374,13251,24970
31423,"Plagnole",55.6,3,8,2,7.95,19.45,11.9,2.5,3664,13465,24240
31424,"Plaisance-du-Touch",46.9,3,7,1,8.8,17.9,11.5,3.3,3374,13251,26170
31425,"Plan",74.7,5,10,3,8.7,20.45,11.3,1.9,3208.5,12950,22370
31426,"Pointis-de-Rivière",63.5,4,9,2,6.55,18.25,11.1,2.2,3373,13106.5,21800
31427,"Pointis-Inard",73,6,9,3,6.1,18.3,11.3,1.8,3884,14003,21590
31429,"Pompertuzat",52.1,3,7,2,9.5,19.4,12.1,2.9,3982,14329.5,29690
31430,"Ponlat-Taillebourg",63.5,4,9,2,6.55,18.25,11.1,2.2,3373,13106.5,21540
31433,"Portet-sur-Garonne",46.9,3,7,1,8.8,17.9,11.5,3.3,3374,13251,23030
31435,"Poucharramet",55.6,3,8,2,7.6,18,11.9,2.5,3664,13465,24120
31436,"Pouy-de-Touges",55.6,3,8,2,7.95,19.45,11.3,1.9,3664,13465,21930
31439,"Préserville",54.65,4,8,1,9.9,19.4,12.1,2.9,3982,14329.5,29920
31441,"Prunet",63.1,4,8,2,8.6,18.45,11.7,3,3556,13450,28230
31442,"Puydaniel",51.65,3.5,8,2,8,17.2,11.55,2.8,3522.5,13496,23130
31443,"Puymaurin",59.5,4,6,2,7.4,18.6,11.8,1.4,3448.5,13400,19840
31444,"Puysségur",53.2,4,8,1,8.4,18.9,11.6,3,3834,14927,24560
31445,"Quint-Fonsegrives",52.5,4,7,1,9.5,19.4,12.1,2.9,3982,14329.5,28470
31446,"Ramonville-Saint-Agne",52.5,4,7,1,9.5,19.4,12.1,2.9,3982,14329.5,24600
31448,"Rebigue",52.5,4,7,1,9.5,19.4,12.1,2.9,3982,14329.5,34020
31449,"Régades",73,6,9,3,6.55,18.25,11.1,2.2,3373,13106.5,21320
31450,"Renneville",33.35,3,5.5,1,8.4,18.35,11.7,3,3556,13450,25590
31451,"Revel",65.2,4,8,2,9.5,17.15,11.4,4.6,3605,15422,21290
31453,"Rieumajou",33.35,3,5.5,1,12.8,24,11.4,4.6,3605,15422,25400
31454,"Rieumes",55.6,3,8,2,7.95,19.45,11.9,2.5,3664,13465,22690
31455,"Rieux-Volvestre",47,3,7,2,7.6,18,11.9,2.5,3664,13465,22530
31457,"Roquefort-sur-Garonne",79.8,5,10,3,7.35,19.4,11.3,1.9,3884,14003,21880
31458,"Roques",46.9,3,7,1,8.8,17.9,11.5,3.3,3374,13251,24430
31459,"Roquesérière",44.5,3,7.5,1,8.2,20.5,13,1.9,3455,13217,28900
31460,"Roquettes",46.9,3,7,1,8.8,17.9,11.5,3.3,3374,13251,25830
31461,"Rouède",64.85,4,9,2,6.1,18.3,11.3,1.8,3884,14003,23190
31462,"Rouffiac-Tolosan",51.6,3,9,1,4.6,12.4,12.1,2.9,3982,14329.5,32540
31463,"Roumens",48.5,3,7,1,9.5,17.6,11.4,4.6,3605,15422,24680
31464,"Sabonnères",55.6,3,8,2,7.95,19.45,11.9,2.5,3664,13465,22830
31466,"Saiguède",55.6,3,8,2,7.95,19.45,11.9,2.5,3664,13465,26340
31467,"Saint-Alban",51.2,3,8,1,8.4,18.1,11.3,3.6,3378,12998.5,23010
31468,"Saint-André",59.5,4,6,2,6.1,18.3,11.3,1.8,3884,14003,19320
31469,"Saint-Araille",55.6,3,8,2,7.95,19.45,11.3,1.9,3664,13465,22200
31471,"Saint-Béat-Lez",77.2,5,9,2,0.9,11.4,9.9,1.6,3285,12622,20380
31472,"Saint-Bertrand-de-Comminges",61.25,5,6,3,0.9,11.4,11.1,2.2,3373,13106.5,20080
31473,"Saint-Cézert",51.7,3,8,1,8.4,18.9,11.6,3,3834,14927,22820
31474,"Saint-Christaud",52.4,4,8,1,7.35,19.4,11.3,1.9,3208.5,12950,21810
31475,"Saint-Clar-de-Rivière",48.8,3,8,1,8.2,18.8,11.5,3.3,3522.5,13496,24740
31476,"Saint-Élix-le-Château",47,3,7,2,7.35,19.4,11.3,1.9,3664,13465,23310
31478,"Saint-Félix-Lauragais",48.5,3,7,1,9.5,17.6,11.4,4.6,3605,15422,23040
31480,"Sainte-Foy-d'Aigrefeuille",54.65,4,8,1,9.5,19.4,12.1,2.9,3982,14329.5,30230
31481,"Sainte-Foy-de-Peyrolières",55.6,3,8,2,7.95,19.45,11.9,2.5,3664,13465,25740
31482,"Saint-Frajou",59.5,4,6,2,6.1,18.3,11.3,1.8,3884,14003,23590
31483,"Saint-Gaudens",65.3,4,8,2,6.55,18.25,11.1,2.2,3373,13106.5,19530
31484,"Saint-Geniès-Bellevue",51.6,3,9,1,4.6,12.4,11.3,3.6,3378,12998.5,29330
31485,"Saint-Germier",54.65,4,8,1,8.6,18.45,11.7,3,3556,13450,27100
31486,"Saint-Hilaire",44.85,3,8,1,8.2,18.8,11.5,3.3,3522.5,13496,23990
31487,"Saint-Ignan",65.3,4,8,2,6.55,18.25,11.1,2.2,3373,13106.5,23430
31488,"Saint-Jean",51.6,3,9,1,4.6,12.4,11.3,3.6,3378,12998.5,25940
31489,"Saint-Jean-Lherm",51.6,3,9,1,4.6,12.4,13,2.9,3982,14329.5,30670
31490,"Saint-Jory",51.2,3,8,1,8.6,19.4,12.5,2.3,3593,13187,22560
31491,"Saint-Julia",48.5,3,7,1,9.5,17.6,11.4,4.6,3605,15422,23190
31492,"Saint-Julien-sur-Garonne",47,3,7,2,7.35,19.4,11.3,1.9,3664,13465,24580
31493,"Saint-Lary-Boujean",55.3,4,8,2,7.4,18.6,11.3,1.8,3884,14003,22390
31494,"Saint-Laurent",59.5,4,6,2,7.4,18.6,11.3,1.8,3884,14003,20440
31495,"Saint-Léon",52.1,3,7,2,9.9,19.4,11.7,3,3556,13450,26450
31496,"Sainte-Livrade",57,4,9,2,9.9,17.7,12.2,3.2,3536.5,12600.5,26990
31497,"Saint-Loup-Cammas",51.6,3,9,1,4.6,12.4,11.3,3.6,3378,12998.5,29020
31499,"Saint-Lys",49.9,3,8,2,8.2,18.8,11.5,3.3,3522.5,13496,24340
31500,"Saint-Mamet",73.2,4,9,2,5.45,17.9,9.9,1.6,3285,12622,22060
31501,"Saint-Marcel-Paulel",51.6,3,9,1,4.6,12.4,12.1,2.9,3982,14329.5,29460
31502,"Saint-Marcet",55.3,4,8,2,7.4,18.6,11.3,1.8,3884,14003,21490
31503,"Saint-Martory",79.8,5,10,3,6.1,18.3,11.3,1.8,3884,14003,19580
31504,"Saint-Médard",73,6,9,3,6.1,18.3,11.3,1.8,3884,14003,22700
31505,"Saint-Michel",52.4,4,8,1,8.7,20.45,11.3,1.9,3208.5,12950,22780
31506,"Saint-Orens-de-Gameville",52.5,4,7,1,9.5,19.4,12.1,2.9,3982,14329.5,26190
31507,"Saint-Paul-sur-Save",51.7,3,8,1,8.6,19.4,12.5,2.3,3593,13187,23620
31509,"Saint-Pé-d'Ardet",77.2,5,9,2,0.9,11.4,11.1,2.2,3373,13106.5,23390
31510,"Saint-Pé-Delbosc",55.3,4,8,2,7.4,18.6,11.2,2.2,3522.5,13426.5,18470
31511,"Saint-Pierre",51.6,3,9,1,9.5,19.4,12.1,2.9,3982,14329.5,29730
31512,"Saint-Pierre-de-Lages",54.65,4,8,1,9.5,19.4,12.1,2.9,3982,14329.5,29600
31513,"Saint-Plancard",73,5,9,3,6.55,18.25,11.1,2.2,3373,13106.5,18310
31515,"Saint-Rustice",60.3,4,9.5,2,8.6,19.4,12.5,2.3,3593,13187,25230
31516,"Saint-Sauveur",51.2,3,8,1,8.6,19.4,12.5,2.3,3593,13187,24280
31517,"Saint-Sulpice-sur-Lèze",51.7,4,8,2,8.2,18.8,11.5,3.3,3522.5,13496,22130
31518,"Saint-Thomas",55.6,3,8,2,7.95,19.45,11.9,2.5,3664,13465,26040
31519,"Saint-Vincent",33.35,3,5.5,1,8.6,18.45,11.7,3,3556,13450,26680
31520,"Sajas",55.6,3,8,2,7.95,19.45,11.9,2.5,3664,13465,24420
31521,"Saleich",64.85,4,9,2,7.8,18.8,11.3,1.8,3884,14003,21020
31523,"Salies-du-Salat",79.8,5,10,3,6.1,18.3,11.3,1.8,3884,14003,20110
31524,"Salles-et-Pratviel",73.2,4,9,2,5.45,17.9,9.9,1.6,3285,12622,22330
31525,"Salles-sur-Garonne",47,3,7,2,7.6,18,11.9,2.5,3664,13465,24870
31526,"Salvetat-Saint-Gilles",46.9,3,7,1,8.8,17.9,11.5,3.3,3374,13251,26820
31527,"Salvetat-Lauragais",63.1,4,8,2,8.6,18.45,11.4,4.6,3605,15422,25540
31528,"Saman",55.3,4,8,2,7.4,18.6,11.1,2.2,3373,13106.5,18790
31529,"Samouillan",53.5,3,8,1.5,7.35,19.4,11.3,1.9,3884,14003,17830
31530,"Sana",53.5,3,8,1.5,7.35,19.4,11.3,1.9,3884,14003,23470
31533,"Saubens",46.9,3,7,1,8.8,17.9,11.5,3.3,3374,13251,28000
31534,"Saussens",63.1,4,8,2,8.6,18.45,11.8,1.9,3455,13217,24780
31535,"Sauveterre-de-Comminges",58.5,4,9,2,6.55,18.25,11.1,2.2,3373,13106.5,21830
31536,"Saux-et-Pomarède",65.3,4,8,2,6.55,18.25,11.1,2.2,3373,13106.5,24870
31537,"Savarthès",73,6,9,3,6.1,18.3,11.3,1.8,3884,14003,23480
31538,"Savères",55.6,3,8,2,7.95,19.45,11.9,2.5,3664,13465,23850
31540,"Ségreville",54.65,4,8,1,8.6,18.45,11.7,3,3556,13450,26410
31541,"Seilh",49.65,3,8,1,8.4,18.1,11.3,3.6,3378,12998.5,30250
31542,"Seilhan",63.5,4,9,2,6.55,18.25,11.1,2.2,3373,13106.5,21160
31543,"Sénarens",59.5,4,6,2,7.95,19.45,11.3,1.9,3664,13465,21910
31544,"Sengouagnet",106.45,6,7.5,4,7.8,18.8,11.3,1.8,3884,14003,18360
31545,"Sepx",73,6,9,3,6.1,18.3,11.3,1.8,3884,14003,22490
31546,"Seyre",54.65,4,8,1,8.4,18.35,11.7,3,3556,13450,27110
31547,"Seysses",44.85,3,8,1,8.2,18.8,11.5,3.3,3522.5,13496,23830
31550,"Soueich",73,6,9,3,6.1,18.3,11.3,1.8,3884,14003,23270
31551,"Tarabel",54.65,4,8,1,8.6,18.45,11.7,3,3556,13450,26750
31552,"Terrebasse",53.5,3,8,1.5,7.35,19.4,11.3,1.9,3884,14003,22280
31553,"Thil",51.7,3,8,1,8.4,18.9,11.6,3,3834,14927,26020
31554,"Touille",79.8,5,10,3,8.7,20.45,11.3,1.8,3884,14003,23290
31555,"Toulouse",52.5,4,7,1,8.4,18.1,11.3,3.6,3378,12998.5,22140
31556,"Tourreilles",73,5,9,3,6.55,18.25,11.1,2.2,3373,13106.5,21710
31557,"Tournefeuille",46.9,3,7,1,8.8,17.9,11.5,3.3,3374,13251,29020
31558,"Toutens",54.65,4,8,1,8.6,18.45,11.7,3,3556,13450,24680
31560,"Trébons-sur-la-Grasse",54.65,4,8,1,8.4,18.35,11.7,3,3556,13450,25880
31561,"Union",51.6,3,9,1,4.6,12.4,11.3,3.6,3378,12998.5,27930
31562,"Urau",64.85,4,9,2,7.8,18.8,11.3,1.8,3884,14003,21040
31563,"Vacquiers",54.1,4,9,2,4.6,12.4,12.5,2.3,3593,13187,26760
31564,"Valcabrère",61.25,5,6,3,0.9,11.4,11.1,2.2,3373,13106.5,23420
31565,"Valentine",65.3,4,8,2,6.55,18.25,11.1,2.2,3373,13106.5,20710
31566,"Vallègue",33.35,3,5.5,1,8.4,18.35,11.7,3,3556,13450,26270
31567,"Vallesvilles",54.65,4,8,1,8.6,18.45,12.1,2.9,3982,14329.5,29780
31568,"Varennes",54.65,4,8,1,8.6,18.45,11.7,3,3556,13450,25940
31569,"Vaudreuille",65.2,4,8,2,9.5,17.15,11.4,4.6,3605,15422,24560
31570,"Vaux",48.5,3,7,1,9.5,17.6,11.4,4.6,3605,15422,25800
31571,"Vendine",63.1,4,8,2,8.6,18.45,11.8,1.9,3455,13217,23820
31572,"Venerque",52.1,3,7,2,9.5,19.4,12.1,2.9,3982,14329.5,26420
31573,"Verfeil",44.5,3,7.5,1,8.2,20.5,13,1.9,3455,13217,26750
31574,"Vernet",51.65,3.5,8,2,8.8,17.9,11.5,3.3,3374,13251,25150
31575,"Vieille-Toulouse",52.5,4,7,1,9.5,19.4,12.1,2.9,3982,14329.5,46720
31576,"Vieillevigne",54.65,4,8,1,9.9,19.4,11.7,3,3556,13450,25830
31577,"Vignaux",57,4,9,2,9.9,17.7,12.2,3.2,3536.5,12600.5,25120
31578,"Vigoulet-Auzil",52.5,4,7,1,9.5,19.4,12.1,2.9,3982,14329.5,39860
31579,"Villariès",51.6,3,9,1,4.6,12.4,11.3,3.6,3378,12998.5,27090
31580,"Villate",46.9,3,7,1,8.8,17.9,11.5,3.3,3374,13251,25530
31581,"Villaudric",54.1,4,9,2,4.6,12.4,12.5,2.3,3593,13187,24530
31582,"Villefranche-de-Lauragais",54.65,4,8,1,8.4,18.35,11.7,3,3556,13450,23580
31583,"Villematier",54.1,4,9,2,4.6,12.4,12.5,2.3,3593,13187,24590
31584,"Villemur-sur-Tarn",54.1,4,9,2,4.6,12.4,12.5,2.3,3593,13187,21150
31585,"Villeneuve-de-Rivière",58.5,4,9,2,6.55,18.25,11.1,2.2,3373,13106.5,24650
31586,"Villeneuve-Lécussan",73,5,9,3,6.45,16.15,10.15,2.6,3276,13039,22880
31587,"Villeneuve-lès-Bouloc",51.2,3,8,1,4.6,12.4,12.5,2.3,3593,13187,26490
31588,"Villeneuve-Tolosane",46.9,3,7,1,8.8,17.9,11.5,3.3,3374,13251,24100
31589,"Villenouvelle",54.65,4,8,1,9.9,19.4,11.7,3,3556,13450,24570
31592,"Larra",51.7,3,8,1,8.4,18.9,11.6,3,3834,14927,26190
32001,"Aignan",70.4,5,10,2,5.8,13.7,11.9,2.9,3343,12575,19070
32004,"Arblade-le-Bas",63.8,4,9,2,9.15,19.2,12.2,2.5,3351,13590,19860
32005,"Arblade-le-Haut",70.4,5,10,2,6,15.2,11.6,1.3,3327.5,12960,23530
32007,"Ardizas",57.9,4,10,2,9.9,17.7,12.2,3.2,3536.5,12600.5,25260
32012,"Aubiet",65.5,5,10,2,10.25,21.05,11.7,3.6,3218,12922,22260
32013,"Auch",56.5,3,7,2,7.8,18.9,11.65,2,3218,12922,21800
32014,"Augnax",42,3,6,2,10.25,21.05,11.65,2,3218,12922,24240
32017,"Aurensan",55.2,4.5,9,2,14.35,24.9,11.3,1.3,3329,12938,22710
32018,"Aurimont",46.2,3,8,1,9.4,18.1,11.7,3.6,3536.5,12600.5,22900
32019,"Auterive",56.5,3,7,2,7.8,18.9,11.65,2,3218,12922,23930
32020,"Aux-Aussat",82.55,5.5,9.5,3,8.7,19.7,11.9,2.9,3343,12575,22200
32022,"Avéron-Bergelle",70.4,5,10,2,8.85,19.1,11.6,1.3,3327.5,12960,21400
32024,"Ayguetinte",50,3,9,1,6.6,13.85,12,3.15,3354.5,13062,20700
32025,"Ayzieu",61.15,4,9,2,8.85,19.1,11.6,1.3,3327.5,12960,19320
32027,"Barcelonne-du-Gers",63.8,4,9,2,9.15,19.2,12.2,2.5,3351,13590,21950
32028,"Barcugnan",82.55,5.5,9.5,3,8.7,19.7,11.2,2.2,3522.5,13426.5,20350
32029,"Barran",56.5,3,7,2,8.4,19.2,11.65,2,3218,12922,21490
32030,"Bars",65.5,4,9,2,8.4,19.2,11.9,2.9,3343,12575,26760
32031,"Bascous",54.5,4,9,2,8.4,19.6,12.55,1.3,3327.5,12960,19460
32032,"Bassoues",65.5,4,9,2,9.1,18.1,11.9,2.9,3343,12575,18900
32033,"Bazian",65.5,4,9,2,8.2,17.4,12,3.15,3354.5,13062,21550
32035,"Beaucaire",50,3,9,1,6.6,13.85,12,3.15,3354.5,13062,19540
32036,"Beaumarchés",65.4,4,9,2,5.1,14.9,11.9,2.9,3343,12575,20440
32037,"Beaumont",53.3,3,8,1,8.4,18.3,11.9,2,3426,13345,21300
32039,"Beccas",65.4,4,9,2,8.3,20.5,11.75,1.8,3348,13243,20660
32040,"Bédéchan",56.85,4,8,2,9.4,18.1,11.7,3.6,3536.5,12600.5,24080
32041,"Bellegarde",60.3,4,9,2,7.7,18.5,11.8,1.4,3448.5,13400,20530
32042,"Belloc-Saint-Clamens",62.15,4,10,2,8.4,19.2,11.8,1.4,3448.5,13400,21840
32043,"Belmont",65.5,4,9,2,9.1,18.1,11.9,2.9,3343,12575,21100
32044,"Béraut",50,3,9,1,8.8,18.95,12.2,3,3426,13345,25600
32045,"Berdoues",82.55,5.5,9.5,3,8.4,19.2,11.8,1.4,3448.5,13400,23900
32046,"Bernède",63.8,4,9,2,9.15,19.2,12.2,2.5,3351,13590,23020
32050,"Betplan",82.55,5.5,9.5,3,8.7,19.7,11.75,1.8,3348,13243,20490
32051,"Bézéril",46.2,3,8,1,9.4,18.1,11.7,3.6,3536.5,12600.5,22160
32052,"Bezolles",54.5,4,9,2,6.6,13.85,12,3.15,3354.5,13062,16390
32053,"Bézues-Bajon",57.8,4,9,2,7.7,18.5,11.8,1.4,3448.5,13400,21210
32054,"Biran",65.5,4,9,2,8.2,17.4,12,3.15,3354.5,13062,24000
32057,"Blaziert",50,3,9,1,8.8,18.95,12.2,3,3354.5,13062,27090
32059,"Bonas",50,3,9,1,8.2,17.4,12,3.15,3354.5,13062,20500
32060,"Boucagnères",56.5,3,7,2,7.8,18.9,11.65,2,3218,12922,23750
32061,"Boulaur",56.85,4,8,2,9.4,18.1,11.7,3.6,3218,12922,23180
32062,"Bourrouillan",71.4,5,10,2,8.85,19.1,11.6,1.3,3327.5,12960,24880
32063,"Bouzon-Gellenave",70.4,5,10,2,5.8,13.7,11.6,1.3,3327.5,12960,22810
32064,"Bretagne-d'Armagnac",61.5,4,9,2,8.05,18.9,12.35,2,3426,13345,21780
32065,"Brouilh-Monbert",65.5,4,9,2,8.2,17.4,12,3.15,3354.5,13062,21960
32066,"Brugnens",56.1,4,9,2,9.2,19.6,12,3.1,3522,13471,21730
32068,"Cadeilhan",56.1,4,9,2,9.4,18.6,12,3.1,3522,13471,20100
32070,"Cahuzac-sur-Adour",70.4,5,10,2,5.8,13.7,11.3,1.3,3329,12938,19800
32071,"Caillavet",65.5,4,9,2,8.2,17.4,12,3.15,3354.5,13062,22680
32073,"Campagne-d'Armagnac",61.15,4,9,2,8.85,19.1,11.6,1.3,3327.5,12960,23350
32075,"Cassaigne",53.3,3,8,1,6.6,13.85,11.8,3,3426,13345,22450
32076,"Castelnau-Barbarens",65.5,5,10,2,7.8,18.9,11.65,2,3218,12922,23130
32078,"Castelnau-d'Arbieu",54.2,3,8,1,9.2,19.6,12,3.1,3522,13471,24620
32079,"Castelnau d'Auzan Labarrère",51.5,4,8,1,9.9,19.75,12.35,2,3426,13345,19960
32080,"Castelnau-sur-l'Auvignon",50,3,9,1,8.8,18.95,12.2,3,3414,13316.5,21550
32081,"Castelnavet",65.4,4,9,2,9.1,18.1,11.9,2.9,3343,12575,17420
32082,"Castéra-Lectourois",65.8,4,7,2,9.2,19.6,12.2,2.4,3234,13215,24130
32083,"Castéra-Verduzan",50,3,9,1,6.6,13.85,12,3.15,3354.5,13062,21650
32085,"Castet-Arrouy",53,4,8,2,9.2,19.6,12,3.1,3522,13471,20790
32087,"Castex-d'Armagnac",71.4,5,10,2,9.15,19.2,12.2,2.5,3351,13590,19980
32088,"Castillon-Debats",54.5,4,9,2,9.9,19.2,12.55,2.9,3343,12575,21920
32089,"Castillon-Massas",56.5,3,7,2,7.8,18.9,11.65,2,3218,12922,23340
32091,"Castin",56.5,3,7,2,7.8,18.9,11.65,2,3218,12922,25610
32093,"Caumont",70.4,5,10,2,6,15.2,11.3,1.3,3329,12938,24020
32094,"Caupenne-d'Armagnac",71.4,5,10,2,8.85,19.1,11.6,1.3,3327.5,12960,22120
32095,"Caussens",50,3,9,1,8.8,18.95,12.2,3,3426,13345,22010
32096,"Cazaubon",61.15,4,9,2,7.6,19.2,11.7,2.1,3327.5,12960,19040
32097,"Cazaux-d'Anglès",65.5,4,9,2,9.1,18.1,11.9,2.9,3343,12575,20070
32098,"Cazaux-Savès",53.05,4,8,2,9.9,17.7,12.2,3.2,3536.5,12600.5,26560
32100,"Cazeneuve",61.5,4,9,2,8.05,18.9,12.35,2,3426,13345,22350
32101,"Céran",54.2,3,8,1,9.2,19.6,12,3.1,3522,13471,21180
