jour,mois,annee,typologie,influence,nom_poll,valeur_poll
29,3,2023,Urbaine,Trafic,NO2,47.4
30,3,2023,Urbaine,Trafic,NO2,40.5
31,3,2023,Urbaine,Trafic,NO2,31.2
1,4,2023,Urbaine,Trafic,NO2,21.6
2,4,2023,Urbaine,Trafic,NO2,11.2
3,4,2023,Urbaine,Trafic,NO2,20.3
4,4,2023,Urbaine,Trafic,NO2,56.0
5,4,2023,Urbaine,Trafic,NO2,68.3
6,4,2023,Urbaine,Trafic,NO2,67.5
7,4,2023,Urbaine,Trafic,NO2,56.2
8,4,2023,Urbaine,Trafic,NO2,45.2
9,4,2023,Urbaine,Trafic,NO2,53.0
10,4,2023,Urbaine,Trafic,NO2,52.9
11,4,2023,Urbaine,Trafic,NO2,40.8
12,4,2023,Urbaine,Trafic,NO2,44.5
13,4,2023,Urbaine,Trafic,NO2,20.4
14,4,2023,Urbaine,Trafic,NO2,41.5
15,4,2023,Urbaine,Trafic,NO2,13.2
16,4,2023,Urbaine,Trafic,NO2,17.1
17,4,2023,Urbaine,Trafic,NO2,36.7
18,4,2023,Urbaine,Trafic,NO2,58.3
19,4,2023,Urbaine,Trafic,NO2,61.0
20,4,2023,Urbaine,Trafic,NO2,50.7
21,4,2023,Urbaine,Trafic,NO2,38.2
23,4,2023,Urbaine,Trafic,NO2,38.0
24,4,2023,Urbaine,Trafic,NO2,35.4
25,4,2023,Urbaine,Trafic,NO2,32.6
26,4,2023,Urbaine,Trafic,NO2,49.9
27,4,2023,Urbaine,Trafic,NO2,56.2
28,4,2023,Urbaine,Trafic,NO2,48.3
29,4,2023,Urbaine,Trafic,NO2,31.1
30,4,2023,Urbaine,Trafic,NO2,37.3
13,8,2025,Urbaine,Trafic,NO,7.4
2,5,2023,Urbaine,Trafic,NO2,19.0
3,5,2023,Urbaine,Trafic,NO2,42.6
4,5,2023,Urbaine,Trafic,NO2,53.1
5,5,2023,Urbaine,Trafic,NO2,58.0
6,5,2023,Urbaine,Trafic,NO2,43.5
7,5,2023,Urbaine,Trafic,NO2,26.1
8,5,2023,Urbaine,Trafic,NO2,17.6
9,5,2023,Urbaine,Trafic,NO2,46.1
10,5,2023,Urbaine,Trafic,NO2,15.9
11,5,2023,Urbaine,Trafic,NO2,20.8
12,5,2023,Urbaine,Trafic,NO2,42.9
13,5,2023,Urbaine,Trafic,NO2,36.0
15,5,2023,Urbaine,Trafic,NO2,18.7
16,5,2023,Urbaine,Trafic,NO2,14.9
17,5,2023,Urbaine,Trafic,NO2,19.9
18,5,2023,Urbaine,Trafic,NO2,20.8
19,5,2023,Urbaine,Trafic,NO2,36.2
20,5,2023,Urbaine,Trafic,NO2,39.9
21,5,2023,Urbaine,Trafic,NO2,28.9
22,5,2023,Urbaine,Trafic,NO2,50.1
23,5,2023,Urbaine,Trafic,NO2,35.7
24,5,2023,Urbaine,Trafic,NO2,41.8
25,5,2023,Urbaine,Trafic,NO2,35.0
26,5,2023,Urbaine,Trafic,NO2,56.2
27,5,2023,Urbaine,Trafic,NO2,60.9
28,5,2023,Urbaine,Trafic,NO2,48.5
29,5,2023,Urbaine,Trafic,NO2,32.0
30,5,2023,Urbaine,Trafic,NO2,49.7
31,5,2023,Urbaine,Trafic,NO2,38.3
1,6,2023,Urbaine,Trafic,NO2,49.0
2,6,2023,Urbaine,Trafic,NO2,50.7
3,6,2023,Urbaine,Trafic,NO2,40.1
4,6,2023,Urbaine,Trafic,NO2,34.6
5,6,2023,Urbaine,Trafic,NO2,45.2
6,6,2023,Urbaine,Trafic,NO2,42.7
7,6,2023,Urbaine,Trafic,NO2,40.9
8,6,2023,Urbaine,Trafic,NO2,39.4
9,6,2023,Urbaine,Trafic,NO2,46.6
11,6,2023,Urbaine,Trafic,NO2,34.4
12,6,2023,Urbaine,Trafic,NO2,39.8
13,6,2023,Urbaine,Trafic,NO2,35.8
14,6,2023,Urbaine,Trafic,NO2,41.3
15,6,2023,Urbaine,Trafic,NO2,20.3
16,6,2023,Urbaine,Trafic,NO2,50.7
17,6,2023,Urbaine,Trafic,NO2,62.4
18,6,2023,Urbaine,Trafic,NO2,39.9
19,6,2023,Urbaine,Trafic,NO2,51.0
20,6,2023,Urbaine,Trafic,NO2,51.8
21,6,2023,Urbaine,Trafic,NO2,46.4
22,6,2023,Urbaine,Trafic,NO2,38.4
23,6,2023,Urbaine,Trafic,NO2,31.8
24,6,2023,Urbaine,Trafic,NO2,49.4
25,6,2023,Urbaine,Trafic,NO2,53.8
26,6,2023,Urbaine,Trafic,NO2,23.7
27,6,2023,Urbaine,Trafic,NO2,40.0
28,6,2023,Urbaine,Trafic,NO2,61.2
29,6,2023,Urbaine,Trafic,NO2,47.6
30,6,2023,Urbaine,Trafic,NO2,25.7
1,7,2023,Urbaine,Trafic,NO2,18.1
2,7,2023,Urbaine,Trafic,NO2,13.0
3,7,2023,Urbaine,Trafic,NO2,44.0
4,7,2023,Urbaine,Trafic,NO2,40.2
5,7,2023,Urbaine,Trafic,NO2,28.9
6,7,2023,Urbaine,Trafic,NO2,45.6
8,7,2023,Urbaine,Trafic,NO2,58.3
9,7,2023,Urbaine,Trafic,NO2,50.9
10,7,2023,Urbaine,Trafic,NO2,54.4
11,7,2023,Urbaine,Trafic,NO2,48.8
12,7,2023,Urbaine,Trafic,NO2,37.6
13,7,2023,Urbaine,Trafic,NO2,35.4
14,7,2023,Urbaine,Trafic,NO2,40.4
15,7,2023,Urbaine,Trafic,NO2,40.0
12,2,2024,Urbaine,Fond,NOX,20.3
16,7,2023,Urbaine,Trafic,NO2,39.0
10,2,2024,Urbaine,Fond,O3,65.0
9,2,2024,Urbaine,Fond,O3,49.7
14,8,2025,Urbaine,Trafic,NO,18.5
17,7,2023,Urbaine,Trafic,NO2,43.6
18,7,2023,Urbaine,Trafic,NO2,44.6
19,7,2023,Urbaine,Trafic,NO2,32.5
20,7,2023,Urbaine,Trafic,NO2,49.0
21,7,2023,Urbaine,Trafic,NO2,21.8
22,7,2023,Urbaine,Trafic,NO2,43.9
23,7,2023,Urbaine,Trafic,NO2,43.7
25,7,2023,Urbaine,Trafic,NO2,18.0
26,7,2023,Urbaine,Trafic,NO2,17.5
27,7,2023,Urbaine,Trafic,NO2,35.3
29,7,2023,Urbaine,Trafic,NO2,39.7
30,7,2023,Urbaine,Trafic,NO2,23.4
31,7,2023,Urbaine,Trafic,NO2,46.9
1,8,2023,Urbaine,Trafic,NO2,22.8
2,8,2023,Urbaine,Trafic,NO2,31.5
3,8,2023,Urbaine,Trafic,NO2,19.2
4,8,2023,Urbaine,Trafic,NO2,14.8
5,8,2023,Urbaine,Trafic,NO2,13.4
6,8,2023,Urbaine,Trafic,NO2,10.9
7,8,2023,Urbaine,Trafic,NO2,27.3
8,8,2023,Urbaine,Trafic,NO2,44.4
9,8,2023,Urbaine,Trafic,NO2,63.1
10,8,2023,Urbaine,Trafic,NO2,51.1
11,8,2023,Urbaine,Trafic,NO2,57.4
12,8,2023,Urbaine,Trafic,NO2,52.7
13,8,2023,Urbaine,Trafic,NO2,30.0
14,8,2023,Urbaine,Trafic,NO2,33.1
15,8,2023,Urbaine,Trafic,NO2,30.8
16,8,2023,Urbaine,Trafic,NO2,55.3
17,8,2023,Urbaine,Trafic,NO2,65.5
18,8,2023,Urbaine,Trafic,NO2,67.1
19,8,2023,Urbaine,Trafic,NO2,64.0
20,8,2023,Urbaine,Trafic,NO2,62.0
5,9,2023,Urbaine,Trafic,NO2,64.9
25,11,2022,Urbaine,Fond,NO2,16.5
26,11,2022,Urbaine,Fond,NO2,12.2
27,11,2022,Urbaine,Fond,NO2,10.4
28,11,2022,Urbaine,Fond,NO2,10.5
29,11,2022,Urbaine,Fond,NO2,15.8
30,11,2022,Urbaine,Fond,NO2,7.9
1,12,2022,Urbaine,Fond,NO2,10.9
2,12,2022,Urbaine,Fond,NO2,13.6
3,12,2022,Urbaine,Fond,NO2,12.7
4,12,2022,Urbaine,Fond,NO2,11.0
5,12,2022,Urbaine,Fond,NO2,17.6
6,12,2022,Urbaine,Fond,NO2,20.3
7,12,2022,Urbaine,Fond,NO2,17.3
9,12,2022,Urbaine,Fond,NO2,12.3
10,12,2022,Urbaine,Fond,NO2,12.1
11,12,2022,Urbaine,Fond,NO2,17.6
12,12,2022,Urbaine,Fond,NO2,16.8
13,12,2022,Urbaine,Fond,NO2,13.6
14,12,2022,Urbaine,Fond,NO2,18.6
15,12,2022,Urbaine,Fond,NO2,13.8
16,12,2022,Urbaine,Fond,NO2,14.6
17,12,2022,Urbaine,Fond,NO2,6.5
18,12,2022,Urbaine,Fond,NO2,5.3
19,12,2022,Urbaine,Fond,NO2,8.2
20,12,2022,Urbaine,Fond,NO2,15.0
21,12,2022,Urbaine,Fond,NO2,22.3
22,12,2022,Urbaine,Fond,NO2,25.5
23,12,2022,Urbaine,Fond,NO2,19.8
24,12,2022,Urbaine,Fond,NO2,14.8
25,12,2022,Urbaine,Fond,NO2,14.6
26,12,2022,Urbaine,Fond,NO2,18.3
27,12,2022,Urbaine,Fond,NO2,17.2
28,12,2022,Urbaine,Fond,NO2,13.4
29,12,2022,Urbaine,Fond,NO2,19.6
30,12,2022,Urbaine,Fond,NO2,18.6
31,12,2022,Urbaine,Fond,NO2,12.7
1,1,2023,Urbaine,Fond,NO2,13.6
2,1,2023,Urbaine,Fond,NO2,17.5
3,1,2023,Urbaine,Fond,NO2,18.4
4,1,2023,Urbaine,Fond,NO2,17.9
5,1,2023,Urbaine,Fond,NO2,22.5
6,1,2023,Urbaine,Fond,NO2,16.0
7,1,2023,Urbaine,Fond,NO2,17.9
8,1,2023,Urbaine,Fond,NO2,14.2
9,1,2023,Urbaine,Fond,NO2,9.0
10,1,2023,Urbaine,Fond,NO2,23.1
11,1,2023,Urbaine,Fond,NO2,20.4
12,1,2023,Urbaine,Fond,NO2,20.8
13,1,2023,Urbaine,Fond,NO2,20.9
14,1,2023,Urbaine,Fond,NO2,17.7
15,1,2023,Urbaine,Fond,NO2,10.2
16,1,2023,Urbaine,Fond,NO2,9.6
17,1,2023,Urbaine,Fond,NO2,7.7
18,1,2023,Urbaine,Fond,NO2,13.5
19,1,2023,Urbaine,Fond,NO2,11.2
20,1,2023,Urbaine,Fond,NO2,17.1
21,1,2023,Urbaine,Fond,NO2,10.4
22,1,2023,Urbaine,Fond,NO2,7.8
23,1,2023,Urbaine,Fond,NO2,11.8
24,1,2023,Urbaine,Fond,NO2,17.3
25,1,2023,Urbaine,Fond,NO2,15.8
26,1,2023,Urbaine,Fond,NO2,11.2
27,1,2023,Urbaine,Fond,NO2,12.8
28,1,2023,Urbaine,Fond,NO2,9.2
29,1,2023,Urbaine,Fond,NO2,9.0
30,1,2023,Urbaine,Fond,NO2,19.0
31,1,2023,Urbaine,Fond,NO2,23.7
1,2,2023,Urbaine,Fond,NO2,18.9
2,2,2023,Urbaine,Fond,NO2,20.6
3,2,2023,Urbaine,Fond,NO2,19.8
4,2,2023,Urbaine,Fond,NO2,17.9
5,2,2023,Urbaine,Fond,NO2,9.9
6,2,2023,Urbaine,Fond,NO2,19.7
7,2,2023,Urbaine,Fond,NO2,11.8
8,2,2023,Urbaine,Fond,NO2,17.9
9,2,2023,Urbaine,Fond,NO2,21.7
10,2,2023,Urbaine,Fond,NO2,22.6
11,2,2023,Urbaine,Fond,NO2,19.8
12,2,2023,Urbaine,Fond,NO2,21.2
13,2,2023,Urbaine,Fond,NO2,22.4
14,2,2023,Urbaine,Fond,NO2,15.5
15,2,2023,Urbaine,Fond,NO2,22.5
16,2,2023,Urbaine,Fond,NO2,21.7
17,2,2023,Urbaine,Fond,NO2,22.0
18,2,2023,Urbaine,Fond,NO2,17.6
19,2,2023,Urbaine,Fond,NO2,14.0
20,2,2023,Urbaine,Fond,NO2,19.7
21,2,2023,Urbaine,Fond,NO2,20.6
22,2,2023,Urbaine,Fond,NO2,15.1
23,2,2023,Urbaine,Fond,NO2,11.7
24,2,2023,Urbaine,Fond,NO2,18.8
25,2,2023,Urbaine,Fond,NO2,10.5
26,2,2023,Urbaine,Fond,NO2,3.2
27,2,2023,Urbaine,Fond,NO2,9.8
28,2,2023,Urbaine,Fond,NO2,14.2
3,3,2023,Urbaine,Fond,NO2,23.8
4,3,2023,Urbaine,Fond,NO2,19.8
5,3,2023,Urbaine,Fond,NO2,17.4
6,3,2023,Urbaine,Fond,NO2,22.8
7,3,2023,Urbaine,Fond,NO2,23.6
8,3,2023,Urbaine,Fond,NO2,18.7
9,3,2023,Urbaine,Fond,NO2,12.3
10,3,2023,Urbaine,Fond,NO2,9.2
11,3,2023,Urbaine,Fond,NO2,4.0
12,3,2023,Urbaine,Fond,NO2,6.7
13,3,2023,Urbaine,Fond,NO2,6.5
14,3,2023,Urbaine,Fond,NO2,5.7
15,3,2023,Urbaine,Fond,NO2,9.6
16,3,2023,Urbaine,Fond,NO2,8.0
17,3,2023,Urbaine,Fond,NO2,4.1
18,3,2023,Urbaine,Fond,NO2,4.6
19,3,2023,Urbaine,Fond,NO2,4.4
20,3,2023,Urbaine,Fond,NO2,11.2
21,3,2023,Urbaine,Fond,NO2,12.1
22,3,2023,Urbaine,Fond,NO2,17.4
23,3,2023,Urbaine,Fond,NO2,10.9
24,3,2023,Urbaine,Fond,NO2,12.7
25,3,2023,Urbaine,Fond,NO2,9.9
26,3,2023,Urbaine,Fond,NO2,3.1
27,3,2023,Urbaine,Fond,NO2,10.0
28,3,2023,Urbaine,Fond,NO2,12.1
29,3,2023,Urbaine,Fond,NO2,10.7
30,3,2023,Urbaine,Fond,NO2,11.1
31,3,2023,Urbaine,Fond,NO2,8.7
1,4,2023,Urbaine,Fond,NO2,4.8
2,4,2023,Urbaine,Fond,NO2,4.3
3,4,2023,Urbaine,Fond,NO2,9.2
4,4,2023,Urbaine,Fond,NO2,8.2
5,4,2023,Urbaine,Fond,NO2,12.0
6,4,2023,Urbaine,Fond,NO2,11.8
7,4,2023,Urbaine,Fond,NO2,11.1
8,4,2023,Urbaine,Fond,NO2,9.6
9,4,2023,Urbaine,Fond,NO2,7.9
10,4,2023,Urbaine,Fond,NO2,4.6
11,4,2023,Urbaine,Fond,NO2,7.5
12,4,2023,Urbaine,Fond,NO2,9.2
13,4,2023,Urbaine,Fond,NO2,7.1
14,4,2023,Urbaine,Fond,NO2,7.4
15,4,2023,Urbaine,Fond,NO2,4.2
16,4,2023,Urbaine,Fond,NO2,6.6
17,4,2023,Urbaine,Fond,NO2,8.1
18,4,2023,Urbaine,Fond,NO2,9.1
19,4,2023,Urbaine,Fond,NO2,9.8
20,4,2023,Urbaine,Fond,NO2,9.4
21,4,2023,Urbaine,Fond,NO2,6.4
22,4,2023,Urbaine,Fond,NO2,8.2
23,4,2023,Urbaine,Fond,NO2,6.1
24,4,2023,Urbaine,Fond,NO2,6.5
25,4,2023,Urbaine,Fond,NO2,6.6
26,4,2023,Urbaine,Fond,NO2,6.3
27,4,2023,Urbaine,Fond,NO2,6.1
28,4,2023,Urbaine,Fond,NO2,5.5
29,4,2023,Urbaine,Fond,NO2,5.0
30,4,2023,Urbaine,Fond,NO2,2.8
1,5,2023,Urbaine,Fond,NO2,2.8
2,5,2023,Urbaine,Fond,NO2,5.6
3,5,2023,Urbaine,Fond,NO2,5.5
4,5,2023,Urbaine,Fond,NO2,6.7
5,5,2023,Urbaine,Fond,NO2,8.9
6,5,2023,Urbaine,Fond,NO2,5.4
7,5,2023,Urbaine,Fond,NO2,3.5
8,5,2023,Urbaine,Fond,NO2,3.7
9,5,2023,Urbaine,Fond,NO2,8.2
10,5,2023,Urbaine,Fond,NO2,7.1
11,5,2023,Urbaine,Fond,NO2,7.7
12,5,2023,Urbaine,Fond,NO2,8.5
13,5,2023,Urbaine,Fond,NO2,5.7
14,5,2023,Urbaine,Fond,NO2,4.1
15,5,2023,Urbaine,Fond,NO2,7.9
16,5,2023,Urbaine,Fond,NO2,4.8
17,5,2023,Urbaine,Fond,NO2,8.0
18,5,2023,Urbaine,Fond,NO2,7.3
19,5,2023,Urbaine,Fond,NO2,9.7
20,5,2023,Urbaine,Fond,NO2,5.7
21,5,2023,Urbaine,Fond,NO2,5.7
22,5,2023,Urbaine,Fond,NO2,8.0
23,5,2023,Urbaine,Fond,NO2,7.6
24,5,2023,Urbaine,Fond,NO2,7.2
25,5,2023,Urbaine,Fond,NO2,6.6
26,5,2023,Urbaine,Fond,NO2,7.1
27,5,2023,Urbaine,Fond,NO2,5.4
28,5,2023,Urbaine,Fond,NO2,4.7
29,5,2023,Urbaine,Fond,NO2,4.2
30,5,2023,Urbaine,Fond,NO2,6.8
31,5,2023,Urbaine,Fond,NO2,6.5
1,6,2023,Urbaine,Fond,NO2,5.3
2,6,2023,Urbaine,Fond,NO2,6.9
3,6,2023,Urbaine,Fond,NO2,7.0
4,6,2023,Urbaine,Fond,NO2,3.9
5,6,2023,Urbaine,Fond,NO2,6.2
6,6,2023,Urbaine,Fond,NO2,6.7
7,6,2023,Urbaine,Fond,NO2,5.2
8,6,2023,Urbaine,Fond,NO2,3.3
9,6,2023,Urbaine,Fond,NO2,7.4
10,6,2023,Urbaine,Fond,NO2,5.0
11,6,2023,Urbaine,Fond,NO2,3.7
12,6,2023,Urbaine,Fond,NO2,6.2
13,6,2023,Urbaine,Fond,NO2,6.7
14,6,2023,Urbaine,Fond,NO2,6.8
15,6,2023,Urbaine,Fond,NO2,7.1
16,6,2023,Urbaine,Fond,NO2,6.4
17,6,2023,Urbaine,Fond,NO2,4.9
18,6,2023,Urbaine,Fond,NO2,3.4
19,6,2023,Urbaine,Fond,NO2,5.4
20,6,2023,Urbaine,Fond,NO2,6.6
21,6,2023,Urbaine,Fond,NO2,6.4
22,6,2023,Urbaine,Fond,NO2,7.3
23,6,2023,Urbaine,Fond,NO2,6.4
24,6,2023,Urbaine,Fond,NO2,5.2
25,6,2023,Urbaine,Fond,NO2,4.6
26,6,2023,Urbaine,Fond,NO2,5.3
27,6,2023,Urbaine,Fond,NO2,6.8
28,6,2023,Urbaine,Fond,NO2,8.3
29,6,2023,Urbaine,Fond,NO2,9.3
30,6,2023,Urbaine,Fond,NO2,5.8
1,7,2023,Urbaine,Fond,NO2,4.1
2,7,2023,Urbaine,Fond,NO2,3.1
3,7,2023,Urbaine,Fond,NO2,4.9
4,7,2023,Urbaine,Fond,NO2,6.7
5,7,2023,Urbaine,Fond,NO2,7.0
6,7,2023,Urbaine,Fond,NO2,6.3
7,7,2023,Urbaine,Fond,NO2,5.6
8,7,2023,Urbaine,Fond,NO2,6.7
9,7,2023,Urbaine,Fond,NO2,5.0
10,7,2023,Urbaine,Fond,NO2,6.2
11,7,2023,Urbaine,Fond,NO2,7.6
12,7,2023,Urbaine,Fond,NO2,5.6
13,7,2023,Urbaine,Fond,NO2,5.7
14,7,2023,Urbaine,Fond,NO2,3.9
15,7,2023,Urbaine,Fond,NO2,3.8
16,7,2023,Urbaine,Fond,NO2,2.9
17,7,2023,Urbaine,Fond,NO2,5.7
18,7,2023,Urbaine,Fond,NO2,7.9
19,7,2023,Urbaine,Fond,NO2,5.8
20,7,2023,Urbaine,Fond,NO2,5.1
21,7,2023,Urbaine,Fond,NO2,5.8
22,7,2023,Urbaine,Fond,NO2,4.4
23,7,2023,Urbaine,Fond,NO2,4.0
24,7,2023,Urbaine,Fond,NO2,4.8
25,7,2023,Urbaine,Fond,NO2,5.6
26,7,2023,Urbaine,Fond,NO2,5.3
27,7,2023,Urbaine,Fond,NO2,4.8
28,7,2023,Urbaine,Fond,NO2,6.1
29,7,2023,Urbaine,Fond,NO2,4.9
30,7,2023,Urbaine,Fond,NO2,2.9
31,7,2023,Urbaine,Fond,NO2,5.4
1,8,2023,Urbaine,Fond,NO2,5.5
2,8,2023,Urbaine,Fond,NO2,4.7
3,8,2023,Urbaine,Fond,NO2,4.7
4,8,2023,Urbaine,Fond,NO2,4.5
5,8,2023,Urbaine,Fond,NO2,4.4
6,8,2023,Urbaine,Fond,NO2,2.7
7,8,2023,Urbaine,Fond,NO2,5.5
8,8,2023,Urbaine,Fond,NO2,8.0
9,8,2023,Urbaine,Fond,NO2,8.6
10,8,2023,Urbaine,Fond,NO2,5.7
11,8,2023,Urbaine,Fond,NO2,6.7
12,8,2023,Urbaine,Fond,NO2,5.4
13,8,2023,Urbaine,Fond,NO2,3.3
14,8,2023,Urbaine,Fond,NO2,3.6
15,8,2023,Urbaine,Fond,NO2,3.7
16,8,2023,Urbaine,Fond,NO2,7.3
17,8,2023,Urbaine,Fond,NO2,6.9
18,8,2023,Urbaine,Fond,NO2,4.5
19,8,2023,Urbaine,Fond,NO2,6.6
20,8,2023,Urbaine,Fond,NO2,4.5
21,8,2023,Urbaine,Fond,NO2,5.6
28,8,2023,Urbaine,Fond,NO2,4.4
29,8,2023,Urbaine,Fond,NO2,6.8
15,8,2025,Urbaine,Trafic,NO,16.0
16,8,2025,Urbaine,Trafic,NO,12.3
17,8,2025,Urbaine,Trafic,NO,4.7
18,8,2025,Urbaine,Trafic,NO,6.7
9,11,2024,Urbaine,Trafic,NO2,32.3
10,7,2024,Urbaine,Fond,O3,53.9
9,11,2024,Urbaine,Fond,NO2,11.8
9,11,2024,Urbaine,Fond,NO2,12.9
12,7,2024,Urbaine,Fond,O3,48.3
13,2,2024,Urbaine,Fond,O3,38.7
19,8,2025,Urbaine,Trafic,NO,8.0
9,11,2024,Urbaine,Fond,NO2,15.2
9,7,2024,Urbaine,Fond,O3,62.8
20,8,2025,Urbaine,Trafic,NO,6.8
21,8,2025,Urbaine,Trafic,NO,5.9
22,8,2025,Urbaine,Trafic,NO,5.3
1,9,2024,Urbaine,Trafic,NO2,28.3
11,7,2024,Urbaine,Fond,O3,60.9
9,7,2024,Urbaine,Fond,PM2.5,7.0
13,2,2024,Urbaine,Fond,O3,30.3
27,10,2023,Urbaine,Fond,PM2.5,4.6
27,10,2023,Urbaine,Fond,PM2.5,3.4
27,10,2023,Urbaine,Fond,PM2.5,4.7
31,8,2024,Urbaine,Trafic,NO2,25.1
30,8,2024,Urbaine,Trafic,NO2,35.4
27,10,2023,Urbaine,Fond,PM2.5,3.6
23,8,2025,Urbaine,Trafic,NO,13.2
24,8,2025,Urbaine,Trafic,NO,13.5
25,8,2025,Urbaine,Trafic,NO,19.6
9,11,2024,Urbaine,Fond,NO2,12.9
26,8,2025,Urbaine,Trafic,NO,12.5
9,11,2024,Urbaine,Industrielle,SO2,-0.1
12,9,2024,Urbaine,Trafic,NO2,15.8
13,2,2024,Urbaine,Fond,PM2.5,9.6
13,2,2024,Urbaine,Fond,PM2.5,8.9
13,2,2024,Urbaine,Fond,PM2.5,4.7
13,2,2024,Urbaine,Fond,NO,14.5
13,2,2024,Urbaine,Trafic,PM2.5,10.3
22,9,2022,Urbaine,Fond,NO2,19.3
13,2,2024,Urbaine,Fond,NO,5.5
13,2,2024,Urbaine,Fond,NO,7.2
13,2,2024,Urbaine,Trafic,NO,92.0
9,11,2024,Urbaine,Trafic,NO2,28.5
11,7,2024,Urbaine,Fond,PM2.5,4.3
9,11,2024,Urbaine,Trafic,NO2,12.6
23,9,2022,Urbaine,Fond,NO2,13.4
24,9,2022,Urbaine,Fond,NO2,6.4
25,9,2022,Urbaine,Fond,NO2,9.2
26,9,2022,Urbaine,Fond,NO2,9.3
27,9,2022,Urbaine,Fond,NO2,4.7
28,9,2022,Urbaine,Fond,NO2,4.2
29,9,2022,Urbaine,Fond,NO2,6.6
30,9,2022,Urbaine,Fond,NO2,10.2
1,10,2022,Urbaine,Fond,NO2,10.8
2,10,2022,Urbaine,Fond,NO2,15.1
3,10,2022,Urbaine,Fond,NO2,23.8
4,10,2022,Urbaine,Fond,NO2,26.6
5,10,2022,Urbaine,Fond,NO2,9.0
6,10,2022,Urbaine,Fond,NO2,20.6
7,10,2022,Urbaine,Fond,NO2,14.6
8,10,2022,Urbaine,Fond,NO2,15.0
9,10,2022,Urbaine,Fond,NO2,10.1
10,10,2022,Urbaine,Fond,NO2,7.0
11,10,2022,Urbaine,Fond,NO2,21.4
12,10,2022,Urbaine,Fond,NO2,18.1
23,5,2023,Urbaine,Fond,NO2,8.0
14,10,2022,Urbaine,Fond,NO2,12.2
15,10,2022,Urbaine,Fond,NO2,9.0
16,10,2022,Urbaine,Fond,NO2,2.5
17,10,2022,Urbaine,Fond,NO2,4.2
18,10,2022,Urbaine,Fond,NO2,4.7
19,10,2022,Urbaine,Fond,NO2,5.8
20,10,2022,Urbaine,Fond,NO2,7.5
21,10,2022,Urbaine,Fond,NO2,19.2
22,10,2022,Urbaine,Fond,NO2,9.4
23,10,2022,Urbaine,Fond,NO2,5.7
24,10,2022,Urbaine,Fond,NO2,27.2
25,10,2022,Urbaine,Fond,NO2,19.7
26,10,2022,Urbaine,Fond,NO2,13.0
27,10,2022,Urbaine,Fond,NO2,6.1
28,10,2022,Urbaine,Fond,NO2,5.3
29,10,2022,Urbaine,Fond,NO2,3.5
30,10,2022,Urbaine,Fond,NO2,4.0
1,11,2022,Urbaine,Fond,NO2,17.2
2,11,2022,Urbaine,Fond,NO2,24.3
3,11,2022,Urbaine,Fond,NO2,8.7
4,11,2022,Urbaine,Fond,NO2,5.7
5,11,2022,Urbaine,Fond,NO2,20.7
6,11,2022,Urbaine,Fond,NO2,19.9
7,11,2022,Urbaine,Fond,NO2,16.0
8,11,2022,Urbaine,Fond,NO2,15.1
9,11,2022,Urbaine,Fond,NO2,19.2
10,11,2022,Urbaine,Fond,NO2,30.1
11,11,2022,Urbaine,Fond,NO2,10.2
12,11,2022,Urbaine,Fond,NO2,6.0
13,11,2022,Urbaine,Fond,NO2,11.1
14,11,2022,Urbaine,Fond,NO2,12.6
15,11,2022,Urbaine,Fond,NO2,13.8
16,11,2022,Urbaine,Fond,NO2,18.1
17,11,2022,Urbaine,Fond,NO2,14.6
18,11,2022,Urbaine,Fond,NO2,7.1
19,11,2022,Urbaine,Fond,NO2,6.4
20,11,2022,Urbaine,Fond,NO2,10.4
21,11,2022,Urbaine,Fond,NO2,10.7
22,11,2022,Urbaine,Fond,NO2,16.6
23,11,2022,Urbaine,Fond,NO2,14.4
24,11,2022,Urbaine,Fond,NO2,30.2
25,11,2022,Urbaine,Fond,NO2,15.3
26,11,2022,Urbaine,Fond,NO2,21.6
28,11,2022,Urbaine,Fond,NO2,8.0
29,11,2022,Urbaine,Fond,NO2,20.7
30,11,2022,Urbaine,Fond,NO2,26.1
1,12,2022,Urbaine,Fond,NO2,17.2
2,12,2022,Urbaine,Fond,NO2,22.7
3,12,2022,Urbaine,Fond,NO2,22.1
4,12,2022,Urbaine,Fond,NO2,24.2
5,12,2022,Urbaine,Fond,NO2,22.4
6,12,2022,Urbaine,Fond,NO2,39.1
7,12,2022,Urbaine,Fond,NO2,43.2
8,12,2022,Urbaine,Fond,NO2,18.7
9,12,2022,Urbaine,Fond,NO2,22.0
10,12,2022,Urbaine,Fond,NO2,13.9
11,12,2022,Urbaine,Fond,NO2,35.4
12,12,2022,Urbaine,Fond,NO2,25.8
13,12,2022,Urbaine,Fond,NO2,21.9
14,12,2022,Urbaine,Fond,NO2,20.1
15,12,2022,Urbaine,Fond,NO2,26.8
16,12,2022,Urbaine,Fond,NO2,25.4
17,12,2022,Urbaine,Fond,NO2,15.0
18,12,2022,Urbaine,Fond,NO2,13.0
19,12,2022,Urbaine,Fond,NO2,10.3
20,12,2022,Urbaine,Fond,NO2,10.8
21,12,2022,Urbaine,Fond,NO2,27.7
22,12,2022,Urbaine,Fond,NO2,23.1
23,12,2022,Urbaine,Fond,NO2,31.8
25,12,2022,Urbaine,Fond,NO2,8.3
26,12,2022,Urbaine,Fond,NO2,21.6
27,8,2025,Urbaine,Trafic,NO,13.4
3,1,2023,Urbaine,Fond,NO2,22.7
